RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020
394803,200,"Longview, TX",Msa,TX,60811,60762,60720,60686,60695,60727,60768,60825,60897,60981,61079,61200,61354,61539,61697,61859,61984,62178,62364,62674,62957,63294,63572,63929,64292,64662,65121,65441,65815,66124,66505,66731,67032,67289,67631,67834,68001,68235,68553,69058,69533,69898,70237,70489,70751,71005,71385,71786,72175,72527,72757,72976,73136,73390,73612,73917,74183,74427,74700,75057,75528,75769,76021,76142,76343,76494,76654,76867,77100,77353,77463,77516,77488,77646,77803,78012,78248,78531,78882,79123,79370,79587,79799,79992,80159,80307,80414,80508,80542,80584,80588,80696,80795,80932,81120,81360,81568,81749,81921,82106,82227,82366,82582,82907,83274,83680,84072,84428,84908,85464,86140,86833,87697,88469,89250,89789,90365,90718,91048,91303,91598,91951,92287,92600,92960,93459,93842,94235,94531,95062,95487,96094,96534,97115,97740,98649,99382,100108,100604,101264,101853,102730,103712,104603,105253,105532,105547,105311,104983,104646,104546,104481,104443,103891,103390,102846,102719,102577,102574,102466,102404,102235,102051,101782,101514,101378,101211,101146,101075,101148,101198,101267,101361,101427,101424,101381,101351,101335,101274,101152,100860,100567,100342,100214,100108,100038,100089,100157,100265,100361,100511,100637,100828,101025,101218,101388,101576,101845,102116,102417,102679,102959,103254,103605,103996,104387,104810,105262,105752,106233,106760,107295,107947,108590,109262,109884,110488,111078,111640,112241,112868,113500,114053,114586,115132,115731,116343,116940,117584,118247,118950,119571,120172,120761,121390,122065,122631,123240,123778,124447,125079,125746,126374,126878,127262,127626,128190,128833,129606,130354,131143,131831,132510,132987,133532,133770,133761,133584,133902,134592,135172,135546,135753,136366,136819,137911,138548,140340,143157,146771,148539,149417,150444,152110,153208,153303,153591,154999,157261,159378,159951,159306,158607,157896,157224,156615,156327,156452,156386,155058,153213,150844,149079,147711,147019
394429,201,"Burlington, VT",Msa,VT,127223,127303,127161,127074,126939,126662,126149,125789,125565,125823,126076,126490,127307,127891,128581,128500,128579,129227,130352,131169,131760,131554,131484,130982,129890,128880,128168,128596,128940,128741,128330,128275,128381,128798,128985,129618,130433,131324,131874,132265,132926,133810,134912,135698,136499,137204,138321,139471,140751,141901,143151,144095,145086,146046,147027,148130,149332,150742,151819,152888,153683,154787,155900,157259,158445,159548,160668,161889,163155,164437,165963,167345,168991,170448,172060,173581,175007,176527,177815,179030,180034,180965,181971,183150,184422,185620,186745,187635,188639,189558,190609,191769,193068,194451,195956,197572,199357,201107,202793,204388,206359,208617,211139,213339,215427,217729,220221,222620,224746,226920,229164,232340,234936,237430,239575,242384,245534,248023,249394,250749,251547,253060,254836,256291,258026,259201,260532,261045,261018,261464,262276,262924,263280,263345,262523,262035,261870,262462,262977,262765,262770,262697,262960,263055,263492,263049,263043,262029,259365,256651,254278,254517,254304,253378,252344,251427,251540,251727,251715,251597,253099,254131,253921,251555,249808,248938,248041,247299,246306,245865,246015,246053,246105,246087,247263,248805,250248,251360,251968,252276,252095,252027,251782,252278,252026,251722,250754,250283,249719,249579,249974,250441,250438,250015,249414,248933,248815,248984,249492,249562,249840,249749,249677,249633,250238,250859,251536,251675,251970,252108,252392,252847,253247,253521,253768,254220,254535,254786,254680,255022,255326,255989,256347,256762,256969,257454,257832,258185,258570,259333,260252,260952,261323,261614,261931,262189,262392,262473,262739,262862,262701,262570,263069,263863,264614,264962,265500,265923,266627,267530,268590,269868,271897,273946,275780,276686,277742,278997,280235,281858,283321,285052,286239,287336,287798,288055,287447,288048,288695,289881,290647,291194,292021,292600,293739,294797,295807,297113,298205,299531,299780,300515,301021,302307,303348,304213,304933,305772,306859,307860,309528,310642,312584,313905,315678
395002,202,"Prescott, AZ",Msa,AZ,128221,128360,128763,129239,129842,129870,129986,130102,130458,130895,130947,131209,131160,131467,131158,131173,130910,131453,131841,132123,132147,131908,132295,132442,133264,133703,134543,135030,135572,136112,136684,137512,138210,139121,139784,140306,140453,140641,141141,141862,142761,143389,143987,144275,144624,145074,145722,146550,147303,147957,148057,148084,148206,148846,149629,150752,151632,152417,152810,153271,153833,154550,155595,156701,157711,158393,159032,159521,160421,161308,162456,163425,164332,165295,166134,167047,167963,169030,170147,171193,172044,172964,173956,175170,176443,177536,178671,179596,180415,181078,181809,182630,183556,184638,185920,187286,188605,190447,192410,194529,196390,198492,201105,204231,207176,210056,212991,216412,220622,224807,229108,233677,239524,246175,252613,259341,266967,274567,281725,288070,293086,296726,300930,305985,311208,314677,317047,318173,318049,317993,317637,316834,316034,315856,315736,314351,312265,310127,307872,305515,302714,299795,296660,294749,293276,291694,288496,285162,280603,276297,272411,269025,266909,263878,260936,255979,251178,247049,243452,240091,236283,233283,229740,225748,220978,217108,214381,212433,211078,209877,208645,205981,204107,202523,201987,201281,200365,199018,197264,195889,193415,189863,186686,185349,184732,182637,180111,178721,178264,178417,177369,176704,176681,177905,179260,179705,179771,180648,182338,183700,184822,185963,188522,190811,192889,193873,195069,198065,201943,206444,209508,211819,214471,216393,218835,220741,223402,226659,229271,229785,229376,228956,229948,231484,232109,233508,233553,234493,234190,235021,236074,238566,240583,241467,241616,241536,242747,243822,245678,247224,249626,250413,251343,251312,251989,253909,255987,258772,260324,262101,263161,264751,265884,268168,270377,273369,275616,277021,278681,280448,282802,284449,286846,288301,290687,292269,294103,295004,296627,298677,300764,302210,303573,305927,308147,310530,310632,310554,310199,311350,312904,315194,316407,317517,318049,318826,319459,320346,322607,325245,328024,330019,331522,332444,334237
395114,203,"Springfield, IL",Msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105055,105029,105038,105187,105166,105036,104769,104752,105179,105797,106245,106600,106931,107745,108520,109174,109804,110552,111514,112316,112730,112946,113642,114471,115406,115549,115716,115822,116469,117289,118183,118907,119315,119658,119707,119867,120047,120286,120517,120662,120967,121356,121807,122171,122496,122811,123034,123228,123334,123491,123604,123729,123795,123842,123772,123642,123485,123443,123361,123169,122994,123133,123468,123849,123978,123990,123918,123867,123719,123443,123429,123661,123801,123590,123140,122650,122248,121958,121914,121781,121649,121469,121268,121048,120926,120970,121105,121371,121731,122112,122390,122629,123063,123519,123833,123869,123826,123873,123981,124049,123985,123707,123387,123272,123135,122963,123051,123378,123897,124026,124132,124019,124068,124273,124666,124881,124994,125266,125493,125658,125641,125819,126059,126410,126706,126882,126759,126545,126653,126991,127331,127379,127419,127586,127699,127763,127750,127971,128486,129535,130089,130197,129790,130071,130527,130911,130996,131100,131227,131293,131312,130886,130619,130405,130673,130557,130205,129876,129867,130047,130355,130471,130547,130636,130863,131168,131484,131876,132407,132811,133045,133116,133032,133165,133151,133287,133288,133345,133267,133174,133089,133088,133149,133212,133302,133345,133465,133538,133759,134006,134192,134252,134216,134274,134245,134317,134463,134762,134970,135120,135183,135289,135529,135657,135801,135812,135984,136134,136248,136245,136322,136451,136618,136744,136840,137092,137385
395174,204,"Tyler, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117801,117633,117716,117791,118289,118716,119301,119622,119995,120249,120548,120959,121344,121974,122527,123229,123605,124135,124807,125764,126621,127397,128160,128838,129457,130048,130574,131106,131250,131244,130629,130237,129921,130032,130097,130275,130471,130908,131236,131443,131560,131989,132518,132951,133408,133933,134352,133988,133883,132834,132221,131153,130737,130155,129607,129112,128530,127749,127044,126977,126527,126472,126016,125878,125607,125244,125268,125011,124800,124412,124025,123250,122633,122380,122487,122698,122731,122586,122022,121629,121392,121488,121443,121754,121943,121864,121552,121260,121042,121120,121417,121968,122259,122370,122489,122735,123201,123766,124266,124612,124917,125234,125617,125916,126456,127104,127843,128181,128394,128702,129267,130043,130707,131301,131820,132166,132586,132964,133540,134145,134777,135522,136196,136747,137391,137998,138574,139127,139454,139857,140081,140546,140949,141838,142775,143719,144121,144499,144925,145686,146625,147455,148035,148602,149362,148881,148078,147433,147862,148997,149932,150467,150604,150725,151706,152568,153531,154466,155567,156298,156502,156374,156227,156532,156804,157449,157452,157474,157430,157950,159112,160530,162716,163836,165435,166445,168350,169746,171288,172880,174434,175800,176608,177351,177508,178526,179170
394773,205,"Las Cruces, NM",Msa,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,112789,112650,112474,112078,111860,111764,111745,111653,111532,111545,111516,111446,111314,111288,111440,111802,111996,112091,112241,112307,112442,112288,112527,112877,113589,114154,114638,114908,115186,115627,115921,116671,117337,118331,118737,119091,119034,119056,119083,119357,119653,119501,119344,119085,119234,119231,119509,119924,120297,120615,120668,120782,120797,121262,121759,122260,122402,122779,123205,123256,123743,123996,124741,125023,125813,126524,127280,127738,128398,128908,129551,130255,130942,132156,133555,135206,136261,137220,137993,139173,140274,141761,143058,144938,146350,147783,148544,149767,151031,152378,153983,155652,157266,158562,159906,161082,162583,163723,165261,166750,168693,170460,171917,173028,174283,175234,176465,177792,178979,179908,180590,181246,181597,181864,182407,182339,181517,180444,179905,180368,180550,181031,181369,182225,182422,181645,179303,177686,177220,177613,176748,173141,170348,167886,166608,163084,160015,157999,158193,158492,158183,156788,155301,154550,154176,153287,151308,149873,148801,148486,147630,146843,146067,146199,146271,147177,146869,146420,145656,145889,146746,146593,146432,145632,145678,144926,144860,143743,143275,143151,143712,144478,143549,142814,141610,141520,140113,139760,138869,139691,139644,140711,142417,143839,146294,148357,151041,152766,154862,156178,158247,159132,160254,159534,157869,156317,154334,153875,152498,151618,150709,150821,151240,151722,152729,153273,153331,152828,153563,153445,153686,153288,153820,153766,152931,151630,150708,151052,152136,153209,153042,152945,153143,154213,154608,154667,154531,154980,154839,155031,155097,155803,156572,157002,157184,156759,156626,156366,157212,158231,159987,160882,162005,162676,163908,165417,167883,171098,174268,176823,177838,177456,176630,176706,177009,177397,176914,176565,175631,174365,173212,172794,173096,174280,175578,176592,177405,178359
394585,206,"Fargo, ND",Msa,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167130,166512,166715,167007,168230,169332,170674,172001,173308,174371,174971,175378,175692,177123,178407,179526,179318,179219,178890,178514,178221,178173,178725,179528,180256,180586,180565,180680,181006,181329,181534,181655,181851,182061,182332,182664,183014,183088,183050,183114,182619,182387,182027,182104,181790,181819,181871,181513,181463,181868,182700,182510,181991,181305,180563,180262,179958,179667,178937,178677,178438,177932,176656,175758,175867,176619,177902,178395,179180,179010,178906,178251,177798,177177,177128,177188,176319,174234,172092,170828,169801,168999,168178,167571,166927,166556,166444,166447,166891,167943,168793,169204,169310,169827,170845,172072,173418,174649,175736,176538,177289,177925,178942,179579,180648,180924,182130,183088,184341,184985,185372,185990,186452,187322,187991,190013,191751,195077,195605,196402,196090,197482,199211,201359,204438,206973,208911,209387,209635,209558,211011,212467,214379,215870,217191,218045,217705,217642,217988,218993,220065,220718,220928,221205,221380,221042,220335,220129,220509,221481,222132,222320,222491,222523,223386,223857,224430,224632,225653,226122,226534,225762,225536,225362,225418,225090,224825,224650,225162,226031,226429,226335,225904,225985,226212,226587,226745,227345,227574,227966,227852,227824,227902,228583,229528,230573,231360
394691,207,"Houma, LA",Msa,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97322,98711,99436,100969,101911,102903,103821,104894,106115,107332,108464,109514,110577,111028,111675,112480,113960,115120,116249,117011,117617,118155,118596,118992,119296,119392,119691,119973,120508,121233,121908,122588,122815,122895,123097,123429,123833,124445,124970,125349,125551,125764,126106,126422,127037,127730,128507,129199,129680,129958,130036,130040,129994,129979,130187,130451,130483,130304,130032,129969,130028,129931,129638,129597,129874,130146,130025,129734,129617,129631,129641,129617,129356,129189,129130,129328,129826,130148,130534,130633,130870,131068,131313,131420,131579,131730,131965,132107,131195,130379,129562,129616,129339,129146,128807,128505,128515,128778,129315,129567,130141,130635,131071,131301,131682,131959,132320,132662,133020,133158,133193,133215,133560,134052,134650,134982,135325,135806,136606,137315,137875,138233,138579,138945,139192,139423,139683,140020,140319,140694,140616,140659,140669,141188,141560,141949,142282,142671,143025,143266,143556,143705,144005,144328,144642,144663,144852,145226,145729,145993,146159,146419,146589,146733,146962,147204,147534,147729,148009,148043,148095,148055,148317,148609,149003,149444,150334,151218,152206,152683,153371,153872,154500,154920,154892,154705,154455,154403,153923,153429,152826,152723,152379,152235,151933,151844,151934
395030,208,"Rochester, MN",Msa,MN,98493,98580,98886,99383,99898,100307,100595,101138,101544,102063,102413,102729,102813,103020,103188,103542,103689,103913,104294,104622,105170,105556,106012,106583,107606,108631,109382,109672,110212,110830,111513,111812,112222,112739,113525,114234,114813,115531,116524,117960,119590,121397,123193,124732,126035,127305,128826,130501,132157,133697,135127,136490,137669,138960,140328,141979,143507,144789,146119,147299,148605,149760,151040,152318,153686,154350,154790,154669,155111,155648,156283,156934,157502,158143,158691,159493,159528,159750,159669,160802,161496,162219,162373,162495,162700,162871,162762,161780,161822,162391,163722,164088,164415,164772,165295,165919,166242,166604,167142,168276,169088,169652,169903,170309,170833,171320,171809,172184,172723,173249,173839,174372,174892,175329,175794,176256,176627,176926,177342,177665,177986,178268,178687,179076,179443,179713,179719,179645,179656,179740,179650,179563,179435,179402,179207,179099,179071,179095,179079,178940,178727,178473,178243,177810,177439,177012,176495,175873,175054,174574,174174,174234,174359,174114,173374,172667,172050,171492,169970,169114,168443,168241,167512,166549,165988,165999,166870,167736,168454,168586,170270,170214,169936,167858,166858,165609,163664,161904,159961,158672,157271,156146,154714,153987,153601,154243,154668,155604,156597,157032,157374,157326,157533,158055,158344,159147,159377,159535,159438,159202,159335,159639,160221,160740,161242,161589,161947,161960,162469,163267,164562,165726,166778,167976,168649,169434,169885,170383,171087,171919,172764,173003,172995,173058,173203,173200,173326,173509,173976,174954,175892,177021,177529,178306,178672,179452,180489,181934,183527,185144,186979,188098,188986,189243,190423,191922,194173,195820,196912,197424,198056,198765,199630,200998,202438,204451,206089,207663,208605,209602,210948,212749,214697,216257,217205,217910,219060,220296,221262,221884,222380,223039,223491,223901,224630,225702,226929,228180,229302,230224,230560,231078,232178,233532,234846,235991,236777,237478,238336,239220,239975,240736,242141,243574,244718
394597,209,"Florence, SC",Msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84462,85440,85757,86355,86186,85989,85883,85882,86020,86171,86324,86463,86528,86057,85659,85478,86145,86949,87769,88457,88793,89236,89544,89860,90048,90185,90572,90978,91547,91824,91794,91681,91764,91502,91476,91552,92215,92509,92780,93005,93448,93995,94569,95149,95768,96520,97059,97378,97346,97704,98008,98736,99304,99981,100548,101135,101581,102198,102827,103501,104104,104701,105378,105728,105798,105814,106090,106515,107101,107411,107701,107947,108159,108175,108002,107685,107452,106948,106353,105800,105194,104937,104637,104428,104113,103788,103692,103700,104011,104345,104495,104193,103700,102819,101937,101017,100407,99900,99209,98693,98101,97802,97513,97416,97390,97472,97481,97374,97016,96540,96129,95690,95320,94783,94282,93829,93521,93309,93173,93291,93626,93990,94213,94225,94133,94216,94403,94588,94547,94419,94419,94261,94029,93864,93927,94178,94204,94215,94017,94110,94412,94958,95107,95180,95295,95650,95910,96145,96635,96850,97318,97488,97599,97396,97633,98287,98939,99243,99446,99422,99425,99612,99933,100192,100412,100778,101233,101410,101501,101498,101799,102271,102628,102905,103024,103297,103579,103745,103750,103759,103872,104248,104297,104447,104555,104885,105145,105533,106000,106608,107055,107412,107701,108050,108673,109249,110076,110580,111127,111267,111398,111571,111842,112184,112329,112202,112080,112028,112105,112195,112341,112593,112844,113027,113165,113342,113618,114097,114503,114862,115024,115306,115563,115926,116299,116697,117133
394848,210,"Medford, OR",Msa,OR,128119,128460,128834,129576,130234,130848,131403,132061,132714,133334,133868,134528,135055,135588,136024,136569,137288,137957,138758,139223,139702,140164,140936,141418,142178,142828,143530,143947,144275,144823,145195,145792,146314,146931,147159,147550,147720,148175,148647,149129,149472,149677,150132,150840,151668,152467,153369,154318,155429,156249,157107,158385,159962,161552,162649,163434,164180,165122,166296,167551,168663,169919,171205,172392,173282,174113,175340,176716,177696,178409,179215,180327,181470,182539,183442,184358,185352,186476,187434,188205,190036,191799,193478,194348,195684,197378,199286,200935,202752,204782,206972,209779,212226,215802,218927,222554,225676,228829,231749,234442,237753,241474,246304,250365,254315,257149,260640,264489,269478,273981,279188,284983,290673,295754,299286,304090,309292,314866,319953,324711,326973,329856,331918,335742,337722,339523,340796,341778,341745,340385,339230,337537,337098,335561,334470,331961,329685,327070,325241,322171,318616,315630,312596,309062,305459,302695,299933,296419,291953,287576,282839,279420,276191,272753,268647,265278,261655,257966,253810,250326,249309,248021,246654,243506,241655,239941,238591,237064,235723,233923,233546,231924,230122,227826,226575,225277,222811,221426,221417,221442,220481,219057,215610,213259,209076,206746,203692,202438,201382,199083,194813,190901,188653,188045,188191,188295,189248,190090,191383,192879,194463,196947,200167,203539,206249,207652,210058,212595,216811,218981,221177,221791,223042,223576,225215,226480,228524,231075,232473,233423,232512,233562,234308,235799,237125,239071,240027,241677,242528,243810,245052,246499,248006,249789,251492,253024,253378,254017,254907,255459,256471,258042,259853,261989,264306,265928,267569,269482,272759,275406,278570,281835,284573,285614,286682,288218,290627,292949,295424,297504,299753,301926,303577,303995,304581,305943,308614,310727,311965,312879,313979,315819,316594,317458,317906,318420,319713,320699,320738,319809,318863,319206,319076,318870,318740,318970,319749,321206,322220,323582,325178,327877,331079,333774,337029
753895,211,"Lafayette-West Lafayette, IN",Msa,IN,87944,89103,89701,91280,92753,94527,96003,96967,97645,98368,99195,100043,100769,101258,102047,102715,103333,103409,103552,104176,105191,106213,106960,107452,108001,108401,109046,109571,110151,110680,111676,112827,113754,114274,114739,115308,115822,116017,116219,116454,116915,117288,117500,117868,118162,118459,118705,119060,119537,120032,120471,120986,121475,121887,122235,122313,122760,123361,124262,124853,125377,126037,126855,127538,128065,128652,129252,129867,130115,130335,130393,130633,130803,130894,130836,130780,130770,130636,130737,130868,131310,131638,131937,132050,132030,132057,132139,132317,132418,132692,133050,133680,134229,134654,134837,134922,134612,134544,134603,134992,134980,134557,133440,131728,129755,128114,127121,126670,127512,127711,127448,126321,126037,126135,126370,126828,127352,127891,128056,128034,127395,127166,127361,127835,127812,127648,127740,128073,128509,128950,129433,129770,129609,129379,129104,129163,129148,129112,129130,129122,129175,129216,128910,128736,128643,128713,128251,127678,127322,127096,126906,126378,125919,125275,124902,124453,124330,124213,124585,124883,125225,125573,125656,125901,125862,125970,126266,126510,126611,126155,125678,125421,125239,124918,124613,124294,124084,123710,123124,122622,122468,122792,122847,122463,121862,121477,121154,120836,120646,120719,120801,120793,120402,119956,119886,120013,120218,120178,120413,120695,120806,120629,120566,120644,120949,121269,121441,121625,121852,122263,122459,122767,123324,124095,124757,125181,125462,125839,126209,126702,126904,127059,127280,127597,127769,127814,127784,128043,128288,128551,128733,129081,129700,130361,130751,130890,130911,131139,131581,132169,132921,133494,134079,134466,134970,135398,136000,136666,137723,138767,139733,140255,140525,140847,141376,141930,142489,143214,144125,145106,145850,146471,146985,147686,148648,149869,151136,152081,152801,153302,154191,154771,155288,155672,156451,157278,158023,158494,158989,159975,161167,162290,162876,163788,164921,166181,167219,168240,169266,170394,171460,172326,173172,174181,175394
394378,212,"Bellingham, WA",Msa,WA,,,,,,,,,,,,125194,125560,125889,126956,128337,129637,130353,130490,130699,130802,131243,131741,132691,133659,134612,134555,134281,134380,135657,137609,139084,140723,141661,142419,142245,142023,142210,143384,144145,144431,144220,144231,144675,144963,145511,146031,146761,147685,148447,149176,149842,150331,150404,150263,150421,150667,150941,151402,152240,153474,154112,154664,155002,155660,155751,155806,155794,156080,156432,156647,157148,157503,158360,159230,159859,160230,161657,162911,164026,164315,165512,167093,168748,170038,172262,173713,176152,177460,179283,181662,184231,187147,188814,191089,192736,195435,197131,200213,202675,207940,212049,216425,220240,224779,230139,234891,240910,243867,246482,249469,254732,258833,262606,265719,269672,274532,278476,282218,283327,288571,293491,298384,300239,302232,304392,306073,307461,307333,307865,308116,309686,309377,309001,307734,307448,307135,307028,307503,308141,308722,308892,309085,309374,308891,310046,310152,310815,309392,308249,305964,303135,300927,299014,296783,294474,293164,290488,288734,285373,283528,281296,280629,281051,280215,279198,278019,277561,276922,276584,275556,275384,275791,276582,276114,274049,273210,272215,272134,270641,269290,268353,267912,267308,265225,262133,259691,258184,256880,255722,253811,253242,251648,249928,248446,248484,248911,250641,251800,253599,254089,255341,257586,259949,262679,264778,266443,266727,267391,267700,268557,269194,271012,272335,272553,271451,271112,271811,273025,273377,273790,274696,276867,277945,278599,278169,278258,278622,280006,281538,283193,285549,287876,289570,289182,290079,290765,293615,296457,300574,303289,304661,305034,305525,307052,309096,312202,314231,317636,320425,323637,325797,328589,332271,337021,341688,345656,348700,352413,356581,359677,360878,362414,365072,366451,368453,370561,375246,379342,384289,387425,390439,392453,396696,399585,401043,403389,406707,410132,411041,411704,413727,415731,417404,418983,420813,423314,426466,429401,431008,432223,434097,436644,437891,439905
394765,213,"Lake Havasu City, AZ",Msa,AZ,101947,101922,101914,101935,102080,102241,102426,102736,103028,103310,103410,103584,103684,103781,103798,103952,104009,104123,104053,103865,103671,103432,103352,103255,103381,103669,104148,104414,104501,104443,104637,104843,105149,105650,106278,106712,106851,106916,106995,107116,107395,107739,108127,108340,108491,108508,108692,109127,109821,110419,110970,111456,111985,112433,112778,113170,113651,114142,114495,114742,114939,115342,115872,116552,117026,117464,117948,118697,119460,120187,120942,121705,122523,123269,124034,124763,125590,126603,127727,128872,129971,131231,132602,134208,136180,138362,140565,142571,144609,146771,148924,150970,153183,155833,159085,162139,164801,167390,170211,173555,177142,181180,185444,190198,194748,199292,202643,206467,210085,213335,216644,220423,224795,228822,232712,236716,240864,244330,248461,252382,256609,260657,264421,267849,271376,274191,276554,277103,277856,278156,278201,276926,275661,274890,273309,270427,266578,263352,260524,258045,255259,251687,248119,244793,241545,237655,234843,232536,229616,225314,220043,215363,210807,207469,202957,198724,194250,190390,185392,180229,176143,172779,170215,167144,164251,161690,160596,160098,158966,157938,157094,156814,155454,154653,153599,153012,151833,150221,148360,146353,145017,143609,142927,142393,142123,141461,140482,140310,140840,142029,142348,142263,142414,142471,142488,141944,142638,143133,144803,145454,146661,146786,147817,148739,149582,150909,152257,154416,155419,157065,158430,160179,160780,161747,163044,165313,167655,169551,170775,170867,171493,172292,172514,172287,172511,173576,174196,174142,173764,173891,174596,176452,177787,178489,179255,180799,182183,182559,182831,183647,185266,185957,186575,186337,186638,187218,188270,189053,189813,191052,192382,193360,193663,194876,196344,198062,199897,201420,202614,203262,204335,205952,207679,209257,210850,212059,213413,215492,217327,219317,220641,222905,225262,227362,229809,231832,233439,234481,235710,236637,238105,239760,241966,243342,244237,245374,246193,247536,249386,251773,253927,255950,257658,259254,260923
