RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020
394466,28,"Cincinnati, OH",Msa,OH,111556,111656,111726,111927,112135,112386,112610,112878,113151,113407,113672,113976,114349,114666,114975,115288,115648,116011,116370,116701,117026,117334,117645,117946,118293,118703,119191,119606,120013,120391,120846,121270,121716,122298,122844,123319,123483,123792,124204,124672,125017,125255,125624,126041,126527,126940,127501,128158,129101,129774,130182,130662,131325,132283,132886,133511,134000,134563,135016,135459,135836,136286,136818,137340,137811,138120,138517,138907,139413,139870,140272,140634,140984,141408,141841,142247,142633,143054,143507,143945,144335,144746,145222,145685,146119,146544,147019,147473,147916,148322,148829,149334,149823,150265,150683,151137,151589,152026,152438,152870,153286,153677,154016,154336,154688,155054,155450,155858,156269,156674,157068,157468,157877,158306,158690,159129,159568,160034,160504,160929,161355,161688,162029,162329,162586,162788,163005,163161,163272,163318,163293,163194,163185,163244,163130,162839,162454,162160,161714,161436,161168,161066,160721,160542,160392,160431,160171,159628,159047,158520,158120,157401,156579,155421,154505,153404,151947,149981,148826,148327,148167,147711,147633,147651,147729,147811,148154,148518,148982,149705,149974,150137,150021,149955,149157,148233,147374,146750,145701,144524,143531,142698,141867,140820,139737,138947,138482,138116,137599,137170,136959,136978,136824,136615,136418,136250,136132,135843,135717,135835,136145,136099,135993,135916,136380,136648,137186,137678,138446,139088,139637,140017,140293,140850,141346,141803,141514,141658,141516,141728,141674,141898,142099,142150,142289,142455,142848,143254,144008,144609,145265,145795,146304,146729,147110,147752,148474,149047,149476,149783,150338,150749,151198,151442,151960,152680,153632,154516,155246,156151,157238,158517,159527,160596,161633,162731,163470,164070,164611,165407,166335,167266,167968,168568,168883,169314,169975,171279,173063,174646,175878,176582,177091,177645,178406,179327,180639,182068,183202,183732,183777,184088,184829,185673,186752,187354,188048,188654,189435,190152,191108,192340,193921,195570,197218,199170,201191,203768
394475,29,"Cleveland, OH",Msa,OH,108432,108564,108696,108970,109210,109435,109638,109924,110237,110587,110935,111328,111682,112007,112305,112628,113045,113455,113911,114209,114510,114763,115056,115384,115757,116168,116524,116879,117217,117642,118071,118554,118981,119419,119821,120072,120404,120730,121236,121644,121950,122219,122488,122906,123362,123866,124378,124942,125425,125972,126478,127029,127745,128449,129171,129629,130123,130585,131077,131564,132041,132456,132868,133342,133736,134061,134327,134686,134984,135247,135520,135842,136241,136606,136906,137091,137237,137437,137689,137943,138234,138549,138880,139193,139478,139779,140075,140463,140946,141496,142032,142666,143280,143880,144341,144792,145218,145633,146099,146523,146931,147268,147607,147861,148127,148407,148812,149241,149693,150141,150537,150890,151163,151480,151865,152300,152664,152964,153322,153696,153998,154209,154429,154574,154589,154508,154423,154283,154005,153828,153621,153291,152849,152467,151805,151227,150822,150577,150068,149332,148985,148571,147924,147233,146758,146242,145960,145330,144465,143349,142524,142029,141137,140101,139196,138412,137504,136489,135483,134766,134455,134306,134065,133461,133027,132812,132585,132280,131878,131798,131592,131592,131216,130781,129996,129438,128880,128159,127426,126556,125851,124917,124256,123438,122645,121752,121128,120618,120032,119525,119012,118790,118485,118151,117782,117508,117368,117160,117034,117020,117264,117464,117700,117865,118310,119121,119525,119779,119804,120221,120627,120942,121114,121329,121389,121303,120868,119960,119634,119446,119763,119905,120105,120167,120171,120248,120472,120871,121452,122420,123063,123592,123897,124326,124665,124933,125148,125392,125732,126085,126463,126720,127015,127289,127639,128080,128731,129504,130283,130939,131694,132535,133252,133624,134208,135220,136402,137198,137606,138142,138875,139796,140422,140817,141243,142504,143646,144591,144741,145245,145823,146317,146874,147411,148350,149108,149840,150129,150658,150998,152047,152794,153782,154190,154463,154705,154988,155569,156298,157126,157896,158957,159962,161251,162547,164485,166639,168994
394735,30,"Kansas City, MO",Msa,MO,96152,96351,96577,97008,97409,97763,98006,98230,98441,98832,99246,99675,99893,100064,100162,100297,100479,100666,100993,101344,101715,101786,101770,101763,102141,102599,103087,103467,103860,104321,104819,105298,105752,106285,106872,107385,107747,108168,108704,109333,109816,110333,110756,111212,111728,112270,112942,113705,114497,115154,115655,116194,116911,117551,118206,118839,119431,120073,120653,121326,122000,122790,123664,124461,125190,125901,126644,127382,128093,128768,129461,130083,130693,131194,131685,132189,132648,133161,133642,134125,134638,135217,135713,136138,136474,136998,137525,138051,138554,138987,139463,139951,140416,140802,141247,141735,142215,142558,142882,143230,143614,144082,144440,144706,144894,145258,145650,145975,146356,146719,147170,147540,148036,148518,149081,149605,150275,150710,151055,151491,152007,152586,152932,153314,153494,153778,154084,154562,154927,155324,155839,156312,156673,156869,157087,157238,157466,157478,157564,157531,157573,157512,157421,157207,157000,156748,156582,156401,156168,155933,155559,155215,154821,154508,153773,153127,152589,152327,151833,151272,150805,150549,150345,150320,150330,150352,150715,150899,150647,150098,150149,150509,150678,150368,149669,148751,147631,146829,145849,145146,144564,144232,143225,141914,140592,139674,139199,138807,138620,137988,137524,136931,136734,136538,136600,136784,137008,137148,137254,137491,137831,138325,138761,139320,139657,140075,140636,141150,141732,142351,143005,143389,143634,143956,144446,144958,145616,146018,146184,146418,146864,147362,147753,148327,148915,149404,149952,150393,150865,151221,151886,152624,153345,154080,154806,155448,156096,156909,157575,158244,158646,159455,160332,161326,162324,163359,164460,165660,166686,167722,168668,169694,170835,172004,173211,174327,175355,176236,177238,178130,179398,180692,182286,183732,185342,186725,187943,189173,190479,191794,192768,193797,194751,195542,196317,197329,198236,198992,199403,199974,200572,201360,202146,202694,203211,203727,204271,204704,205285,206169,207505,208853,210285,211727,213457,215529,217771,220301
394775,31,"Las Vegas, NV",Msa,NV,148955,148819,148909,148894,149043,149053,149222,149617,150084,150504,150677,151036,151382,151941,152213,152765,153148,153539,153705,153638,153736,153879,154339,154700,155333,155905,156531,156776,156938,157439,157814,158194,158228,158532,158917,159139,158980,158789,158832,159130,159620,160245,161468,162525,163525,164104,164785,165445,166173,166756,167402,168175,168938,169563,169849,170283,170924,171691,172507,173273,174171,175277,176297,177194,178055,179035,180103,181200,182297,183347,184164,185111,185990,186841,187617,188565,189394,190064,190606,191345,192124,193379,194740,196258,197715,199169,200194,201098,202138,203401,204867,206737,209596,213057,217213,221077,225480,229233,234764,239454,246594,254142,263046,270242,276004,280285,284265,289033,293345,299814,304235,310909,313194,315681,316156,318730,320930,323265,325317,326608,328373,328524,330148,330976,332845,333308,333723,332849,332592,331680,331159,330494,329854,329381,328014,324776,321204,318081,314958,311834,307980,304041,297421,289847,280760,271354,262151,255014,249295,242640,235949,228777,221355,213650,207186,202210,197072,192412,187495,182397,176473,170775,165400,161069,157867,155786,153819,151672,150937,150284,149769,148683,147505,147384,146936,146660,145480,144356,143635,142689,140727,138588,136688,135376,134600,132800,131637,129716,129051,128266,127567,127083,127023,127040,126862,127075,127434,128710,129680,131652,133354,135196,137216,139600,142482,145657,149757,153473,157629,161799,166602,170829,174944,178353,181448,183285,185156,186921,188396,189359,189525,189566,190023,190385,190096,190993,192042,194575,195806,197068,197709,198773,200408,201484,201616,202278,203702,204965,205505,206673,208477,210348,211198,212569,213608,215072,216457,217760,218961,219101,219981,219052,219544,220003,223399,226008,228787,231493,234867,237678,240982,245219,249823,254314,257230,260556,262324,264537,267026,270998,274821,278484,280661,282098,282352,283678,284842,286039,285843,286119,287143,288227,288180,286898,285376,285378,286308,287058,288083,288881,290924,292653,293751,294191,295561,298300,302079,305073
394492,32,"Columbus, OH",Msa,OH,112314,112460,112660,113051,113517,113958,114408,114835,115253,115637,115976,116333,116587,116928,117259,117715,118043,118405,118742,119139,119475,119814,120167,120532,121100,121640,122186,122483,122839,123179,123552,123884,124345,124894,125603,126105,126373,126523,126737,127147,127497,127867,128207,128548,128906,129243,129362,129830,130629,131689,132406,132856,133307,133836,134385,134982,135521,135999,136516,136970,137229,137363,137789,138408,139111,139579,140071,140585,141109,141702,142245,142692,143044,143426,143841,144298,144682,145128,145542,145921,146311,146746,147324,147940,148587,149153,149710,150169,150607,151037,151569,152117,152647,153062,153352,153630,153955,154346,154593,154945,155431,156038,156503,156930,157367,157868,158345,158794,159293,159834,160475,160889,161135,161275,161524,161800,162139,162427,162822,163275,163595,163812,163815,164017,164228,164481,164647,164678,164572,164355,164144,163784,163693,163521,163477,163264,162951,162568,162118,161849,161599,161443,161166,160891,160241,159664,159233,158875,158588,158294,158043,157696,157224,156611,155998,155391,154740,153915,152880,152097,151463,150927,150441,149975,149838,149873,149760,149536,149511,149899,150264,150255,150044,149855,149468,148917,147999,147201,146575,146199,145888,145233,144518,143783,143248,142474,141790,141099,140685,140017,139519,139086,138495,137935,137231,136660,135819,135239,134912,135001,135171,135486,135432,135159,134930,135027,135798,136891,138193,139485,140614,141702,142522,143442,144480,145477,146460,147129,147429,147565,147944,148435,148874,149000,149252,149486,150059,150915,151889,152984,154003,154774,155451,156060,156967,157767,158665,159451,160183,160810,161441,161934,162603,163543,164303,164923,165394,166283,167144,167884,168467,169126,170431,172282,173825,174878,175651,176854,178063,179376,180733,182321,184065,185707,186245,186142,186615,188132,190290,192016,193692,194928,195821,196740,197749,198705,199810,201089,202474,203437,204440,205410,206313,206944,207799,208660,209523,210523,211890,213392,214642,215870,216884,218156,219616,221600,223694,225835
394705,33,"Indianapolis, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130612,129551,128202,126533,125151,123851,122182,120996,120600,120391,119934,119665,119651,120027,120879,121209,121405,121777,122686,123417,123392,123450,123791,124162,124351,124324,124485,124380,124445,124574,125066,125244,125348,125294,125608,125831,126099,126072,125980,125935,125964,126056,126226,126392,126616,126767,127082,127255,127362,127497,127678,127937,128144,128412,128619,128666,128692,128797,129012,129321,129660,130036,130440,130865,131325,131669,132006,132923,133922,135033,135560,136081,136505,136929,137276,137512,137725,137901,138046,137932,137816,137661,137773,137965,138262,138557,138868,139291,139678,139893,140103,140158,140341,140378,140525,140358,140110,139886,139761,139603,139403,139626,139990,140292,140224,139964,139633,139438,139348,139231,138987,138603,138320,137700,136777,135999,135281,134965,134580,134547,134476,134473,134454,134723,134774,135064,135331,135553,135881,135961,136113,135945,135805,135256,134464,133245,132457,131776,131470,131192,130696,130094,129274,128350,127596,127349,127650,128139,128257,128224,127929,127580,127318,127425,127689,128210,128450,128640,128479,128358,128494,128321,128310,128270,128645,128864,129459,130060,130755,131184,131783,132482,133093,133881,134722,135854,136914,138074,138706,139080,139297,139739,140116,140321,140565,140973,141371,141433,141363,141298,141585,141894,142146,142122,142103,142374,142777,143466,144195,145135,145786,145973,145965,146232,147136,148476,149804,151007,151808,152192,152375,152657,153460,154626,155968,157221,158130,158718,159396,160002,161114,162134,163119,163759,164551,165904,167515,168844,170127,171370,172572,173349,173937,174887,176350,177922,178750,179159,179350,180186,180882,181491,181969,182926,183985,184925,185500,186275,187517,188812,190209,191361,192811,194519,196453,198381,200366
395059,34,"San Jose, CA",Msa,CA,243508,242873,242649,242290,242353,242610,242858,243519,244262,245543,247231,249276,251814,254472,257276,259916,262362,264952,267674,270597,273602,276307,279199,282205,284354,286686,288889,292040,295334,298471,302020,305036,308865,312229,314399,315686,318004,321385,324664,326234,328136,330669,334100,337083,339146,342175,346653,352676,358573,363767,369330,377373,385579,395628,404127,414868,425512,436568,448123,458646,468754,476349,483377,487943,491138,490512,489448,487700,486299,483150,477362,472114,467358,466593,467385,469524,472992,476523,480958,482948,484123,485978,489045,490418,491350,492015,492011,490953,487831,486720,485967,487485,490794,493805,497190,501607,507726,512768,516986,522977,530543,539200,546046,553755,559971,568780,578814,589292,598681,607805,621109,631304,641525,647553,656925,664938,671922,676395,678616,681740,685242,688583,685773,684547,684048,687740,688843,686946,688801,690182,692164,692375,690823,691465,694040,695308,694827,691581,690857,692137,692053,689048,682910,672380,660256,645265,633505,626692,621682,614610,605504,597947,587850,579217,572773,576243,582464,590868,587908,584407,579717,582834,585529,584031,584800,588618,597122,599659,600952,600445,609969,612896,616556,608965,603924,601881,605600,607086,600238,592757,587532,582148,576171,571421,566089,568028,568285,571946,567009,561629,563020,563322,563832,566169,571306,581678,591436,600677,610935,618838,629510,641368,653892,667428,680271,689320,699020,708115,722464,735675,744622,749887,753505,760856,761347,769205,777650,792253,796156,797066,795937,798357,807218,815298,827148,833583,845177,849221,851542,852508,862587,869190,875641,873432,874209,878024,884837,890472,894374,898866,904800,907097,908969,915757,917193,922862,921080,926252,924327,928457,931063,937493,942545,950231,953746,959035,965297,976197,987962,1004638,1027703,1051546,1074591,1097507,1121131,1145019,1167228,1182883,1204215,1221532,1239591,1233796,1220837,1204408,1192396,1175233,1151808,1130295,1113037,1109530,1106650,1101960,1092499,1085105,1087890,1090015,1095873,1102143,1114907,1127049,1139606,1145712,1150312,1158558,1171933,1194931,1213756,1236298
394355,35,"Austin, TX",Msa,TX,166287,165443,164233,162510,162056,162414,163777,164435,165137,164958,165280,165873,166706,167486,168307,169320,168934,168322,166393,165731,165645,166762,167175,167284,167327,167944,170067,171805,173017,172754,172651,172287,170910,170104,169980,169950,169387,168791,168067,167802,168179,169436,170706,172148,174279,175912,177053,178471,180517,182633,183900,184623,185135,185412,185706,186368,186946,187896,188477,189057,189070,189085,189473,190252,190831,191316,191655,191775,191532,191260,191283,191253,191376,190938,190607,190138,189978,189876,189593,189359,189461,189458,189525,189235,189170,189255,189471,189594,189711,189797,190171,190300,190061,189847,189719,190006,190221,191080,191931,192721,193118,193325,193714,194314,195384,196344,197013,197505,197949,198224,198506,199010,199703,200570,201146,201582,201858,202178,202762,203360,203971,204450,204785,205083,205463,206083,206826,207652,208447,209188,209960,210671,211482,212207,212833,213529,214156,214863,215493,216315,217012,217824,218670,219484,219973,219932,220082,220032,219959,219160,218490,217628,217012,216232,214763,213553,212602,212311,211683,210850,210077,209905,209945,210042,209935,209802,210303,210556,210413,210250,210018,210012,209949,209867,209202,208104,206965,206180,205472,204651,203954,202936,202321,202031,201704,201067,200741,201088,201804,202163,202201,202285,202682,203397,204279,204845,205702,206790,207943,208954,209614,210406,211060,212422,214291,216297,218130,220113,222108,224136,226067,227801,229661,231750,234493,236731,238326,239958,241797,243821,245625,247401,249030,250912,252937,254878,256645,258262,259944,261355,262729,264252,266055,267891,270038,272152,274193,275879,277143,278898,281059,283314,285184,286487,287627,288802,290396,291625,293007,294503,296525,297952,298694,299562,300832,302522,304069,305322,305917,306469,307116,308335,309959,311490,312624,313050,313635,314263,315291,316850,318404,320332,321154,322529,322839,323840,324938,327190,328591,329551,330270,331710,333207,334396,335656,335663,335945,336187,337572,338624,340506,343037,346006,348642,351817,355554,360321,366297
395194,36,"Virginia Beach, VA",Msa,VA,117011,116925,116941,116894,116827,116682,116578,116517,116779,117061,117356,117424,117482,117658,117714,117812,117918,118104,118320,118401,118858,119338,119921,120080,120222,120273,120363,120356,120374,120426,120383,120534,119216,117857,116376,116350,116427,116486,116600,116876,117239,117691,118145,118542,119342,120199,120987,121369,121760,122308,122824,123339,123737,124106,124435,124695,125193,125678,126413,126954,127526,128026,128593,129039,129483,129802,130338,130852,131502,132053,132646,133212,133884,134606,135298,135986,136627,137388,138067,138922,139823,140955,142088,143294,144504,145651,146784,147914,149152,150419,151699,152961,154287,155925,157697,159520,161311,163362,165595,168143,170682,173528,176524,179923,183208,186191,188963,192033,195352,198570,201773,205192,209475,213710,217798,221434,225363,229120,232933,236231,239050,241592,244322,246619,248271,249443,251279,252991,254171,254857,255508,256342,257242,258471,259557,260590,260806,260994,260535,260453,260404,260682,260570,260022,259382,258464,257303,255945,255217,254685,254026,252537,251003,249731,248637,247667,246538,245302,243865,242457,241081,239737,238630,237938,237387,236581,235919,235237,234913,234673,234633,234504,234161,233541,232223,230846,229538,228529,227454,226335,224947,223385,221969,220854,219565,218349,217633,217230,216510,215549,214416,213775,213111,213026,212649,212332,212166,212138,212138,211950,212037,212348,212855,212956,213163,213194,213540,213773,214014,214311,214710,215125,215509,215667,215926,216368,217163,217613,217851,217930,218242,218602,218851,219050,219234,219637,220037,220430,220344,220673,221092,221623,221854,221982,222153,222431,222780,222970,222951,222925,223190,223145,223012,222971,223272,223594,224018,224481,224913,225326,225861,226349,226889,227521,228343,229067,229628,230181,230460,230640,230892,231315,231880,232489,232889,233190,233416,233916,234588,235247,236053,236791,237335,237773,238358,239055,239606,240291,240990,241690,242036,242517,243213,243896,244613,245101,245566,246020,246887,247789,248803,249836,251222,252652,254044,255659,257503,259731
394902,37,"Nashville, TN",Msa,TN,115643,115986,116375,117134,117903,118673,119450,120175,120882,121511,122247,122904,123474,124020,124553,125186,125702,126150,126568,127055,127511,128010,128365,128846,129557,130336,131103,131559,132100,132679,133213,133625,134057,134669,135193,135645,135732,135877,135948,136256,136612,137007,137426,138040,138678,139007,139386,139739,140405,140874,141353,141837,142263,142576,142936,143235,143625,144042,144476,144933,145327,145750,146214,146598,146975,147310,147608,147875,148124,148406,148679,148910,149118,149401,149703,150025,150280,150581,150856,151156,151382,151659,151937,152283,152593,152917,153094,153210,153424,153748,154114,154427,154749,155152,155540,155972,156388,156807,157303,157937,158525,158973,159310,159739,160226,160793,161496,162218,163088,163967,164889,165711,166527,167477,168623,169761,171042,172142,173240,174168,175080,176003,176951,177885,178841,179893,180993,182154,183197,184281,185271,186286,187024,187555,188034,188564,189318,189994,190687,191057,191111,190825,190434,190175,189834,189657,189526,189757,189606,189150,188301,187510,186745,186231,185609,184833,184199,183622,182902,181597,180440,179572,178882,178346,178037,177929,177763,177563,177540,177464,177319,177064,176721,176286,175866,175404,174861,174025,173338,172578,171621,170636,169791,169348,168957,168608,168114,167523,166815,166333,166032,166002,166010,166031,166182,166368,166598,166681,166966,167417,168190,168827,169308,169772,170381,171218,171965,172741,173419,174329,175274,176294,177158,178030,178976,179827,180783,181553,182404,183105,183972,184936,185845,186752,187530,188527,189458,190668,191671,192707,193713,194969,196583,198106,199581,200942,202665,204328,206269,207815,209663,211656,213789,215667,217155,218635,220503,222438,224339,226382,228264,230483,232282,233990,235772,237987,240372,242685,244702,246782,248809,250548,252466,254441,256656,258748,260397,261810,262842,264021,265253,266722,268031,269253,270120,270836,271518,272248,272994,273630,274340,275241,276265,277135,277893,278682,279754,280911,282122,283400,284904,286574,288415,290119,291836,293629,295714,297996
395005,38,"Providence, RI",Msa,RI,131868,131860,131858,131814,131632,131326,131082,131070,131215,131468,131658,131855,131816,131706,131574,131647,131974,132479,132907,133104,133209,133213,133342,133481,134124,134831,135552,135915,136243,136612,137028,137549,138030,138656,139162,139759,140120,140727,141363,142314,143393,144638,146057,147168,148217,149054,150431,151889,153567,155027,156549,157959,158856,159508,160058,161032,162179,163469,164776,166192,167695,169232,170857,172580,174620,176726,178864,180985,182910,185171,187330,189801,192094,194378,196647,199124,201899,204822,207893,211348,215445,219164,222574,225435,228680,232225,236046,239558,242939,246382,250140,253638,256858,260117,263696,267384,270578,273929,277116,280510,284160,288137,292043,295534,298540,301610,304470,307557,310875,313867,316345,318784,320814,322612,324004,325821,328162,330306,332109,333105,333744,334274,335055,335950,336054,335954,334945,333697,331598,329434,327280,325580,324268,322973,321710,319834,318672,316652,315566,314007,312877,311881,310976,310033,307998,305387,302674,300067,297363,294713,291628,288412,285105,281565,277932,274149,270648,267852,265078,262873,260563,258807,257318,256457,256059,256073,256500,256652,257427,257746,258318,258336,258415,258261,257998,257366,256258,254698,253151,252062,250663,249378,247665,246053,244246,242898,241522,240309,239028,238023,236599,235143,233665,232026,230770,230050,230003,229773,229780,229859,230229,230458,231048,232109,233434,235541,236991,238129,238888,239924,241044,242411,243755,245459,246880,247678,248183,248314,249401,250705,251780,252277,252306,252201,252304,252266,252302,252653,253483,254061,254819,254720,255258,255695,256856,257877,258371,259176,260218,261663,262689,264115,264504,265394,265772,266885,267896,269418,271712,273464,274718,275072,276139,277353,278922,281136,283685,286498,288315,289322,289867,291102,293330,296061,298149,299844,301625,302891,304066,304824,306324,307892,309004,309358,309149,309371,309912,310185,310947,311942,313160,314327,315304,315692,315753,316065,317362,318489,319612,321272,322687,324280,325961,328085,330492,333788,337967,342548
394862,39,"Milwaukee, WI",Msa,WI,96804,96986,97053,97376,97746,98314,98830,99341,99804,100272,100705,101106,101450,101740,102161,102502,102825,102909,103042,103181,103367,103564,103725,103933,104112,104437,104805,105217,105540,105771,106066,106379,106759,107064,107490,107927,108603,109227,109873,110432,110961,111540,112032,112473,112870,113436,114124,114788,115277,115666,116114,116467,116864,117217,117685,118231,118756,119291,119749,120290,120834,121463,122094,122835,123544,124232,124865,125495,126201,126859,127514,128103,128741,129386,129975,130539,131064,131581,132159,132765,133475,134181,135008,135922,136873,137822,138807,139738,140656,141745,142726,143842,144780,145777,146621,147433,148468,149520,150485,151447,152583,153665,154889,155895,157024,158191,159391,160646,161491,162279,163228,164422,165721,167058,168448,169868,171015,171930,172695,173350,173740,174319,174762,175319,175552,175484,175338,175165,175297,175423,175646,175750,176312,176546,176800,176596,176380,176137,175665,175174,174760,174665,174658,174466,174650,173902,172807,170934,169846,169147,168618,167864,166807,165257,163722,162359,159698,158056,156761,156946,156453,155915,155421,155585,155919,156328,156081,155672,156160,156956,157654,157687,157353,156440,155389,153442,151089,148978,147371,146550,145507,144601,143161,141532,139683,138452,137146,136693,136547,136674,136649,136167,135708,135239,134840,134363,134197,134376,134917,134992,134845,134336,134222,134131,134267,133178,133117,133973,135952,137011,137502,138199,139478,140687,141439,141745,142070,143150,144383,144591,144256,144063,144818,145080,144790,144373,144460,145074,145670,146512,146456,147061,147193,147760,147821,148159,148800,149642,150573,151225,151726,152147,152915,153501,154211,154853,155329,156013,156776,157877,158682,159482,160212,160789,160950,161317,162006,163197,164274,165291,165961,166471,166974,167940,169370,170596,172009,172880,173826,174237,174956,175588,176453,177144,177895,178285,178439,179141,180084,181299,181915,182505,183146,183709,184245,184917,185843,186876,187973,188878,189687,190646,192094,193862,195594,197589,199713,202012
394714,40,"Jacksonville, FL",Msa,FL,100163,100305,100442,100701,100914,101157,101401,101700,102007,102267,102432,102575,102816,103134,103465,103827,104288,104733,105214,105557,105881,106211,106807,107497,108183,108680,109087,109393,109681,109981,110242,110687,111170,111802,112190,112486,112589,112848,113251,113805,114331,114828,115392,115885,116431,116937,117566,118234,118922,119590,120212,120852,121593,122410,123206,123894,124503,125179,125909,126694,127506,128395,129328,130259,130958,131601,132260,133090,133984,134777,135679,136548,137468,138229,138979,139709,140620,141549,142516,143352,144173,145072,145923,146893,147903,149067,150126,151153,152099,153091,154089,155176,156326,157588,158941,160169,161407,162669,164250,165904,167643,169372,171140,173023,174935,176748,178618,180722,182878,184974,186883,189029,191257,193841,196541,199456,202675,206001,209274,212330,215611,218743,221692,224413,227259,229908,232194,234124,235427,236481,236957,237266,236883,236507,236023,235756,235334,234523,233489,232091,230796,229275,227724,226035,224043,222378,221125,219612,217193,214211,210989,207952,204787,202048,199379,196833,195115,192626,189777,186077,183151,180814,179684,178882,177954,176209,174893,173816,172351,170849,169595,169054,168871,168482,166987,164752,162649,161374,159550,157201,154660,153126,151575,150012,147819,145903,144422,143462,142557,141437,140703,140449,140678,140471,140264,140371,140501,140653,140826,141088,141646,142305,143248,144238,145097,146214,147503,148926,150918,152925,154980,156967,158574,160306,161762,163425,165086,166415,167380,167732,167813,167967,168212,168458,169273,169985,170772,170810,171173,171512,172520,173409,174446,175471,176575,177713,178311,178957,179586,180812,181618,182457,182821,184066,185278,186416,187232,188105,189302,190345,191367,192384,193854,195769,197829,199125,200105,201078,202282,203777,205307,207044,208873,210730,212115,212900,213512,214675,216523,218389,220295,221435,222329,223061,224186,225050,225681,226186,226667,227536,228247,229490,230476,231276,231725,232180,232590,233384,234431,235804,237318,238450,239486,240165,241057,242506,244431,246484
